"account_id";"date_trans";"balance";"date";"amount";"status"
10973;930914;20149.5;931013;154416;1
10973;930914;24049.5;931013;154416;1
10973;930917;24149.5;931013;154416;1
10973;930921;55865.5;931013;154416;1
10973;930921;47963.5;931013;154416;1
10973;930930;56002.7;931013;154416;1
10973;930930;56032.7;931013;154416;1
10973;931008;53402.7;931013;154416;1
4894;930620;800.0;931104;117024;1
4894;930712;30055.0;931104;117024;1
4894;930720;27955.0;931104;117024;1
4894;930731;28000.1;931104;117024;1
4894;930812;57255.1;931104;117024;1
4894;930819;40555.1;931104;117024;1
4894;930831;40693.6;931104;117024;1
4894;930912;69948.6;931104;117024;1
4894;930918;47548.6;931104;117024;1
4894;930930;47730.2;931104;117024;1
4894;931012;76985.2;931104;117024;1
4894;931018;52985.2;931104;117024;1
4894;931031;53193.5;931104;117024;1
10364;930117;1100.0;931110;21924;1
10364;930207;15593.0;931110;21924;1
10364;930216;19793.0;931110;21924;1
10364;930228;19831.3;931110;21924;1
10364;930307;34324.3;931110;21924;1
10364;930318;29524.3;931110;21924;1
10364;930331;29625.1;931110;21924;1
10364;930407;44118.1;931110;21924;1
10364;930417;33818.1;931110;21924;1
10364;930430;33949.4;931110;21924;1
10364;930507;48442.4;931110;21924;1
10364;930517;38542.4;931110;21924;1
10364;930531;38692.9;931110;21924;1
10364;930607;60432.4;931110;21924;1
10364;930611;54170.4;931110;21924;1
10364;930616;36970.4;931110;21924;1
10364;930618;25450.4;931110;21924;1
10364;930619;24950.4;931110;21924;1
10364;930630;25096.9;931110;21924;1
10364;930630;25082.3;931110;21924;1
10364;930707;39575.3;931110;21924;1
10364;930709;38975.3;931110;21924;1
10364;930711;32713.3;931110;21924;1
10364;930716;30513.3;931110;21924;1
10364;930731;30638.4;931110;21924;1
10364;930731;30623.8;931110;21924;1
10364;930807;45116.8;931110;21924;1
10364;930811;38854.8;931110;21924;1
10364;930815;30454.8;931110;21924;1
10364;930818;29854.8;931110;21924;1
10364;930831;29985.2;931110;21924;1
10364;930831;29970.6;931110;21924;1
10364;930907;44463.6;931110;21924;1
10364;930911;38201.6;931110;21924;1
10364;930912;37801.6;931110;21924;1
10364;930914;31901.6;931110;21924;1
10364;930930;32034.3;931110;21924;1
10364;930930;32019.7;931110;21924;1
10364;931007;46512.7;931110;21924;1
10364;931011;40250.7;931110;21924;1
10364;931014;34450.7;931110;21924;1
10364;931014;39550.7;931110;21924;1
10364;931031;34604.9;931110;21924;1
10364;931031;34590.3;931110;21924;1
10364;931107;49083.3;931110;21924;1
5270;930113;800.0;931122;79608;1
5270;930114;45549.0;931122;79608;1
5270;930131;45659.2;931122;79608;1
5270;930212;36059.2;931122;79608;1
5270;930214;80808.2;931122;79608;1
5270;930228;81076.7;931122;79608;1
5270;930314;125825.7;931122;79608;1
5270;930314;74125.7;931122;79608;1
5270;930314;48825.7;931122;79608;1
5270;930331;49085.0;931122;79608;1
5270;930413;37185.0;931122;79608;1
5270;930414;81934.0;931122;79608;1
5270;930430;82215.6;931122;79608;1
5270;930513;54415.6;931122;79608;1
5270;930514;99164.6;931122;79608;1
5270;930522;87764.6;931122;79608;1
5270;930531;88131.0;931122;79608;1
5270;930531;77931.0;931122;79608;1
5270;930531;77916.4;931122;79608;1
5270;930610;74616.4;931122;79608;1
5270;930611;64589.4;931122;79608;1
5270;930612;45489.4;931122;79608;1
5270;930614;112613.4;931122;79608;1
5270;930614;94913.4;931122;79608;1
5270;930624;54713.4;931122;79608;1
5270;930630;55028.3;931122;79608;1
5270;930630;55013.7;931122;79608;1
5270;930705;33651.7;931122;79608;1
5270;930712;31251.7;931122;79608;1
5270;930714;76000.7;931122;79608;1
5270;930719;74000.7;931122;79608;1
5270;930727;51640.7;931122;79608;1
5270;930731;51895.9;931122;79608;1
5270;930731;51881.3;931122;79608;1
5270;930807;48181.3;931122;79608;1
5270;930811;35481.3;931122;79608;1
5270;930814;80230.3;931122;79608;1
5270;930831;80508.4;931122;79608;1
5270;930831;80493.8;931122;79608;1
5270;930910;56093.8;931122;79608;1
5270;930914;100842.8;931122;79608;1
5270;930918;97442.8;931122;79608;1
5270;930920;86342.8;931122;79608;1
5270;930930;86703.2;931122;79608;1
5270;930930;86688.6;931122;79608;1
5270;931010;54788.6;931122;79608;1
5270;931012;51088.6;931122;79608;1
5270;931014;95837.6;931122;79608;1
5270;931031;96211.3;931122;79608;1
5270;931031;96196.7;931122;79608;1
5270;931109;62096.7;931122;79608;1
5270;931114;106845.7;931122;79608;1
5270;931116;103745.7;931122;79608;1
6034;930319;200.0;931201;464520;-1
6034;930326;24051.0;931201;464520;-1
6034;930327;45898.0;931201;464520;-1
6034;930328;61334.0;931201;464520;-1
6034;930331;61376.4;931201;464520;-1
6034;930418;45076.4;931201;464520;-1
6034;930429;50987.4;931201;464520;-1
6034;930430;51240.1;931201;464520;-1
6034;930504;98388.1;931201;464520;-1
6034;930517;125943.1;931201;464520;-1
6034;930517;84943.1;931201;464520;-1
6034;930518;54643.1;931201;464520;-1
6034;930518;60543.1;931201;464520;-1
6034;930522;52618.1;931201;464520;-1
6034;930529;73450.1;931201;464520;-1
6034;930531;73649.6;931201;464520;-1
6034;930531;73679.6;931201;464520;-1
6034;930602;83111.6;931201;464520;-1
6034;930608;72511.6;931201;464520;-1
6034;930611;55149.6;931201;464520;-1
6034;930612;50935.6;931201;464520;-1
6034;930617;35135.6;931201;464520;-1
6034;930618;71262.6;931201;464520;-1
6034;930619;81960.6;931201;464520;-1
6034;930622;56160.6;931201;464520;-1
6034;930627;46888.6;931201;464520;-1
6034;930629;42288.6;931201;464520;-1
6034;930630;42516.3;931201;464520;-1
6034;930630;42546.3;931201;464520;-1
6034;930701;85438.3;931201;464520;-1
6034;930702;77038.3;931201;464520;-1
6034;930712;54770.3;931201;464520;-1
6034;930713;42321.3;931201;464520;-1
6034;930717;33821.3;931201;464520;-1
6034;930731;33999.0;931201;464520;-1
6034;930731;34029.0;931201;464520;-1
6034;930806;43504.0;931201;464520;-1
6034;930807;73661.0;931201;464520;-1
6034;930816;52061.0;931201;464520;-1
6034;930824;43161.0;931201;464520;-1
6034;930831;43350.1;931201;464520;-1
6034;930831;43380.1;931201;464520;-1
6034;930910;19423.1;931201;464520;-1
6034;930915;38665.1;931201;464520;-1
6034;930915;35565.1;931201;464520;-1
6034;930916;27965.1;931201;464520;-1
6034;930927;14765.1;931201;464520;-1
6034;930930;14875.7;931201;464520;-1
6034;930930;14905.7;931201;464520;-1
6034;931009;51583.7;931201;464520;-1
6034;931015;44483.7;931201;464520;-1
6034;931025;28214.7;931201;464520;-1
6034;931029;20014.7;931201;464520;-1
6034;931030;12514.7;931201;464520;-1
6034;931031;12593.6;931201;464520;-1
6034;931031;12623.6;931201;464520;-1
6034;931105;30021.6;931201;464520;-1
6034;931105;17585.6;931201;464520;-1
6034;931106;23344.6;931201;464520;-1
6034;931107;44772.6;931201;464520;-1
6034;931107;52872.6;931201;464520;-1
6034;931114;36272.6;931201;464520;-1
6034;931115;53749.6;931201;464520;-1
6034;931116;101506.6;931201;464520;-1
6034;931130;121570.3;931201;464520;-1
6034;931130;121600.3;931201;464520;-1
6034;931130;87370.3;931201;464520;-1
6034;931130;101797.3;931201;464520;-1
6701;930315;200.0;931208;95400;1
6701;930326;29282.0;931208;95400;1
6701;930331;29305.6;931208;95400;1
6701;930414;28305.6;931208;95400;1
6701;930423;56442.6;931208;95400;1
6701;930430;56594.8;931208;95400;1
6701;930514;59754.8;931208;95400;1
6701;930514;92354.8;931208;95400;1
6701;930530;80738.8;931208;95400;1
6701;930531;80987.6;931208;95400;1
6701;930612;90069.6;931208;95400;1
6701;930613;56569.6;931208;95400;1
6701;930617;21269.6;931208;95400;1
6701;930617;23269.6;931208;95400;1
6701;930630;21474.6;931208;95400;1
6701;930630;4122.6;931208;95400;1
6701;930630;4092.6;931208;95400;1
6701;930710;10116.6;931208;95400;1
6701;930713;18616.6;931208;95400;1
6701;930716;16416.6;931208;95400;1
6701;930731;16466.0;931208;95400;1
6701;930731;16436.0;931208;95400;1
6701;930812;32893.0;931208;95400;1
6701;930812;34393.0;931208;95400;1
6701;930816;24447.0;931208;95400;1
6701;930817;21747.0;931208;95400;1
6701;930827;39490.0;931208;95400;1
6701;930829;68745.0;931208;95400;1
6701;930831;68857.8;931208;95400;1
6701;930831;68827.8;931208;95400;1
6701;930911;48027.8;931208;95400;1
6701;930915;45327.8;931208;95400;1
6701;930917;64682.8;931208;95400;1
6701;930927;51782.8;931208;95400;1
6701;930930;52047.8;931208;95400;1
6701;930930;52017.8;931208;95400;1
6701;931003;86087.8;931208;95400;1
6701;931011;54687.8;931208;95400;1
6701;931015;53187.8;931208;95400;1
6701;931022;40887.8;931208;95400;1
6701;931031;41092.0;931208;95400;1
6701;931031;41062.0;931208;95400;1
6701;931103;37962.0;931208;95400;1
6701;931110;29362.0;931208;95400;1
6701;931124;27562.0;931208;95400;1
6701;931130;27697.0;931208;95400;1
6701;931130;27667.0;931208;95400;1
2705;930705;600.0;931208;93888;1
2705;930710;16249.0;931208;93888;1
2705;930731;16297.0;931208;93888;1
2705;930804;21697.0;931208;93888;1
2705;930810;37346.0;931208;93888;1
2705;930831;37476.1;931208;93888;1
2705;930903;33576.1;931208;93888;1
2705;930910;49225.1;931208;93888;1
2705;930930;49415.4;931208;93888;1
2705;931003;36515.4;931208;93888;1
2705;931010;52164.4;931208;93888;1
2705;931031;52378.2;931208;93888;1
2705;931102;50078.2;931208;93888;1
2705;931102;34578.2;931208;93888;1
2705;931110;50227.2;931208;93888;1
2705;931125;46627.2;931208;93888;1
2705;931130;46816.3;931208;93888;1
2705;931130;46716.3;931208;93888;1
2705;931202;34716.3;931208;93888;1
7123;930414;200.0;931209;47016;1
7123;930422;26200.0;931209;47016;1
7123;930430;26232.8;931209;47016;1
7123;930514;23832.8;931209;47016;1
7123;930531;23941.9;931209;47016;1
7123;930613;25441.9;931209;47016;1
7123;930630;25551.1;931209;47016;1
7123;930713;52116.1;931209;47016;1
7123;930713;40816.1;931209;47016;1
7123;930729;65016.1;931209;47016;1
7123;930731;65196.6;931209;47016;1
7123;930803;61101.6;931209;47016;1
7123;930803;112901.6;931209;47016;1
7123;930812;44801.6;931209;47016;1
7123;930829;80366.6;931209;47016;1
7123;930831;80655.5;931209;47016;1
7123;930831;80555.5;931209;47016;1
7123;930904;77055.5;931209;47016;1
7123;930905;62474.5;931209;47016;1
7123;930907;56988.5;931209;47016;1
7123;930911;37588.5;931209;47016;1
7123;930923;75366.5;931209;47016;1
7123;930928;70866.5;931209;47016;1
7123;930930;71104.5;931209;47016;1
7123;930930;71004.5;931209;47016;1
7123;931005;56423.5;931209;47016;1
7123;931011;38623.5;931209;47016;1
7123;931020;47397.5;931209;47016;1
7123;931020;50697.5;931209;47016;1
7123;931027;53505.5;931209;47016;1
7123;931027;79275.5;931209;47016;1
7123;931031;79518.4;931209;47016;1
7123;931031;79418.4;931209;47016;1
7123;931101;91459.4;931209;47016;1
7123;931104;101285.4;931209;47016;1
7123;931105;86704.4;931209;47016;1
7123;931107;82304.4;931209;47016;1
7123;931110;53304.4;931209;47016;1
7123;931123;73171.4;931209;47016;1
7123;931130;73454.2;931209;47016;1
7123;931130;73354.2;931209;47016;1
7123;931205;58773.2;931209;47016;1
10320;930711;800.0;931213;259740;1
10320;930809;26773.0;931213;259740;1
10320;930810;25473.0;931213;259740;1
10320;930831;25548.3;931213;259740;1
10320;930909;39821.3;931213;259740;1
10320;930909;51521.3;931213;259740;1
10320;930930;40007.0;931213;259740;1
10320;931009;44480.0;931213;259740;1
10320;931009;65980.0;931213;259740;1
10320;931031;44739.4;931213;259740;1
10320;931108;35539.4;931213;259740;1
10320;931109;61512.4;931213;259740;1
10320;931130;61773.5;931213;259740;1
10320;931205;56873.5;931213;259740;1
10320;931208;40673.5;931213;259740;1
10320;931209;79633.5;931213;259740;1
10320;931210;67219.5;931213;259740;1
9034;930628;900.0;931216;38148;1
9034;930714;22704.0;931216;38148;1
9034;930728;24504.0;931216;38148;1
9034;930731;24527.0;931216;38148;1
9034;930731;24517.2;931216;38148;1
9034;930814;46331.1;931216;38148;1
9034;930827;33531.1;931216;38148;1
9034;930831;33549.1;931216;38148;1
9034;930831;33657.2;931216;38148;1
9034;930914;55461.2;931216;38148;1
9034;930926;38961.2;931216;38148;1
9034;930930;38982.8;931216;38148;1
9034;930930;39126.3;931216;38148;1
9034;931014;60930.3;931216;38148;1
9034;931026;40330.3;931216;38148;1
9034;931031;40520.6;931216;38148;1
9034;931031;40493.6;931216;38148;1
9034;931114;45176.6;931216;38148;1
9034;931114;54291.6;931216;38148;1
9034;931114;62324.6;931216;38148;1
9034;931125;35476.6;931216;38148;1
9034;931130;35752.8;931216;38148;1
9034;931130;35767.5;931216;38148;1
9034;931130;35674.0;931216;38148;1
9034;931207;29452.8;931216;38148;1
9034;931210;24755.8;931216;38148;1
9034;931213;24134.8;931216;38148;1
9034;931214;56840.8;931216;38148;1
9034;931214;47725.8;931216;38148;1
9236;930818;800.0;931221;86616;1
9236;930911;12706.0;931221;86616;1
9236;930917;16506.0;931221;86616;1
9236;930930;16535.8;931221;86616;1
9236;930930;16567.9;931221;86616;1
9236;931011;28473.9;931221;86616;1
9236;931017;26273.9;931221;86616;1
9236;931031;26323.3;931221;86616;1
9236;931031;26411.7;931221;86616;1
9236;931111;38317.7;931221;86616;1
9236;931116;30317.7;931221;86616;1
9236;931130;30376.5;931221;86616;1
9236;931130;30494.1;931221;86616;1
9236;931211;48353.1;931221;86616;1
9236;931216;37253.1;931221;86616;1
10266;930610;400.0;931223;75624;-1
10266;930618;30283.0;931223;75624;-1
10266;930630;30333.5;931223;75624;-1
10266;930630;30388.1;931223;75624;-1
10266;930710;26688.1;931223;75624;-1
10266;930715;76575.1;931223;75624;-1
10266;930731;76739.7;931223;75624;-1
10266;930731;76971.5;931223;75624;-1
10266;930809;50771.5;931223;75624;-1
10266;930831;51090.4;931223;75624;-1
10266;930908;35990.4;931223;75624;-1
10266;930930;36309.2;931223;75624;-1
10266;931003;76349.2;931223;75624;-1
10266;931008;51249.2;931223;75624;-1
10266;931026;56653.2;931223;75624;-1
10266;931031;56814.6;931223;75624;-1
10266;931031;57055.6;931223;75624;-1
10266;931107;41755.6;931223;75624;-1
10266;931130;41990.8;931223;75624;-1
10266;931202;89754.8;931223;75624;-1
10266;931207;58654.8;931223;75624;-1
10266;931213;55454.8;931223;75624;-1
10266;931217;41954.8;931223;75624;-1
2;930226;1100.0;940105;80952;1
2;930312;21336.0;940105;80952;1
2;930328;25036.0;940105;80952;1
2;930331;25049.5;940105;80952;1
2;930412;45285.5;940105;80952;1
2;930427;34285.5;940105;80952;1
2;930430;34394.9;940105;80952;1
2;930512;54630.9;940105;80952;1
2;930527;37030.9;940105;80952;1
2;930531;37175.6;940105;80952;1
2;930612;67529.6;940105;80952;1
2;930626;45129.6;940105;80952;1
2;930630;45289.5;940105;80952;1
2;930711;42089.5;940105;80952;1
2;930712;62325.5;940105;80952;1
2;930719;49180.5;940105;80952;1
2;930726;38880.5;940105;80952;1
2;930731;39068.9;940105;80952;1
2;930731;39083.5;940105;80952;1
2;930805;31802.9;940105;80952;1
2;930807;28902.9;940105;80952;1
2;930812;49138.9;940105;80952;1
2;930822;27852.9;940105;80952;1
2;930825;26852.9;940105;80952;1
2;930831;26991.8;940105;80952;1
2;930831;27006.4;940105;80952;1
2;930905;19725.8;940105;80952;1
2;930912;39961.8;940105;80952;1
2;930914;36361.8;940105;80952;1
2;930924;31861.8;940105;80952;1
2;930926;21661.8;940105;80952;1
2;930930;21774.0;940105;80952;1
2;930930;21788.6;940105;80952;1
2;931003;17774.0;940105;80952;1
2;931005;10508.0;940105;80952;1
2;931012;30744.0;940105;80952;1
2;931024;27744.0;940105;80952;1
2;931031;27830.4;940105;80952;1
2;931031;27845.0;940105;80952;1
2;931105;20564.4;940105;80952;1
2;931112;40800.4;940105;80952;1
2;931121;37000.4;940105;80952;1
2;931123;31700.4;940105;80952;1
2;931130;31824.9;940105;80952;1
2;931130;31839.5;940105;80952;1
2;931205;24558.9;940105;80952;1
2;931208;21058.9;940105;80952;1
2;931210;16858.9;940105;80952;1
2;931212;47212.9;940105;80952;1
2;931219;44212.9;940105;80952;1
2;931221;30816.9;940105;80952;1
2;931223;27716.9;940105;80952;1
2;931231;27840.6;940105;80952;1
2;931231;27855.2;940105;80952;1
7401;930226;1100.0;940105;80952;1
7401;930312;21336.0;940105;80952;1
7401;930328;25036.0;940105;80952;1
7401;930331;25049.5;940105;80952;1
7401;930412;45285.5;940105;80952;1
7401;930427;34285.5;940105;80952;1
7401;930430;34394.9;940105;80952;1
7401;930512;54630.9;940105;80952;1
7401;930527;37030.9;940105;80952;1
7401;930531;37175.6;940105;80952;1
7401;930612;67529.6;940105;80952;1
7401;930626;45129.6;940105;80952;1
7401;930630;45289.5;940105;80952;1
7401;930706;41889.5;940105;80952;1
7401;930712;62125.5;940105;80952;1
7401;930719;48980.5;940105;80952;1
7401;930726;38680.5;940105;80952;1
7401;930731;38868.4;940105;80952;1
7401;930731;38883.0;940105;80952;1
7401;930805;27802.4;940105;80952;1
7401;930805;35068.4;940105;80952;1
7401;930812;48038.4;940105;80952;1
7401;930822;26752.4;940105;80952;1
7401;930825;25752.4;940105;80952;1
7401;930831;25884.4;940105;80952;1
7401;930831;25899.0;940105;80952;1
7401;930905;18618.4;940105;80952;1
7401;930912;38854.4;940105;80952;1
7401;930917;35754.4;940105;80952;1
7401;930924;31254.4;940105;80952;1
7401;930926;21054.4;940105;80952;1
7401;930930;21164.5;940105;80952;1
7401;930930;21179.1;940105;80952;1
7401;931005;11098.5;940105;80952;1
7401;931005;13898.5;940105;80952;1
7401;931012;31334.5;940105;80952;1
7401;931024;28334.5;940105;80952;1
7401;931031;28422.8;940105;80952;1
7401;931031;28437.4;940105;80952;1
7401;931105;21156.8;940105;80952;1
7401;931112;38292.8;940105;80952;1
7401;931112;41392.8;940105;80952;1
7401;931123;32992.8;940105;80952;1
7401;931130;33121.6;940105;80952;1
7401;931130;33136.2;940105;80952;1
7401;931205;25855.6;940105;80952;1
7401;931210;21655.6;940105;80952;1
7401;931212;52009.6;940105;80952;1
7401;931219;49009.6;940105;80952;1
7401;931219;45109.6;940105;80952;1
7401;931221;31713.6;940105;80952;1
7401;931223;28613.6;940105;80952;1
7401;931231;28749.1;940105;80952;1
7401;931231;28763.7;940105;80952;1
2486;930227;200.0;940110;24516;1
2486;930325;39020.0;940110;24516;1
2486;930329;31120.0;940110;24516;1
2486;930331;31132.5;940110;24516;1
2486;930415;74031.5;940110;24516;1
2486;930428;48899.5;940110;24516;1
2486;930428;102999.5;940110;24516;1
2486;930428;38899.5;940110;24516;1
2486;930430;39059.2;940110;24516;1
2486;930510;77121.2;940110;24516;1
2486;930511;75554.2;940110;24516;1
